StationName,StationLocation,DateTime,RecordId,RoadSurfaceTemperature,AirTemperature
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 01:08:00 AM,2777030,41.69,41.83
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 01:08:00 AM,2671350,43.50,43.50
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 01:09:00 AM,681302,37.15,40.84
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 01:09:00 AM,2777031,41.67,41.85
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 01:09:00 AM,2671351,43.49,43.49
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 01:10:00 AM,681303,37.16,40.84
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 01:10:00 AM,2777032,41.64,41.89
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 01:10:00 AM,2671352,43.48,43.48
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 01:11:00 AM,681304,37.17,40.83
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 01:11:00 AM,2671353,43.48,43.48
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 01:11:00 AM,2777033,41.62,41.89
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 01:12:00 AM,681305,37.17,40.78
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 01:12:00 AM,2671354,43.46,43.46
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 01:12:00 AM,2777034,41.60,41.89
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 01:13:00 AM,681306,37.17,40.76
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 01:13:00 AM,2671355,43.46,43.46
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 01:13:00 AM,2777035,41.59,41.91
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 01:14:00 AM,681307,37.17,40.78
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 01:14:00 AM,2671356,43.46,43.46
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 01:14:00 AM,2777036,41.56,41.91
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 01:15:00 AM,681308,37.17,40.78
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 01:15:00 AM,2671357,43.45,43.45
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 01:15:00 AM,2777037,41.54,41.91
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 01:16:00 AM,681309,37.17,40.80
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 01:16:00 AM,2671358,43.45,43.45
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 01:16:00 AM,2777038,41.52,41.92
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 01:17:00 AM,681310,37.19,40.85
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 01:17:00 AM,2671359,43.44,43.44
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 01:17:00 AM,2777039,41.50,41.94
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 01:18:00 AM,681311,37.20,40.89
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 01:18:00 AM,2671360,43.43,43.43
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 01:18:00 AM,2777040,41.48,41.94
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 01:19:00 AM,681312,37.21,40.91
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 01:19:00 AM,2671361,43.42,43.42
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 01:19:00 AM,2777041,41.46,41.95
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 01:20:00 AM,681313,37.21,40.91
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 01:20:00 AM,2671362,43.42,43.42
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 01:06:00 AM,3729757,41.64,44.04
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:06:00 AM,683099,38.11,45.47
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:07:00 AM,683100,38.11,45.46
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:08:00 AM,683101,38.13,45.45
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:09:00 AM,683102,38.13,45.42
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:10:00 AM,683103,38.15,45.40
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:11:00 AM,683104,38.15,45.40
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:12:00 AM,683105,38.15,45.40
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:13:00 AM,683106,38.16,45.40
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:14:00 AM,683107,38.17,45.41
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:15:00 AM,683108,38.19,45.41
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:16:00 AM,683109,38.19,45.39
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:17:00 AM,683110,38.20,45.37
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:18:00 AM,683111,38.21,45.35
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:19:00 AM,683112,38.21,45.34
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:20:00 AM,683113,38.23,45.33
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:16:00 AM,683109,38.19,45.39
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:17:00 AM,683110,38.20,45.37
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:18:00 AM,683111,38.21,45.35
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:19:00 AM,683112,38.21,45.34
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:20:00 AM,683113,38.23,45.33
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:21:00 AM,683114,38.23,45.33
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:22:00 AM,683115,38.23,45.33
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:23:00 AM,683116,38.23,45.36
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:24:00 AM,683117,38.25,45.39
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:25:00 AM,683118,38.26,45.41
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:26:00 AM,683119,38.27,45.41
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:27:00 AM,683120,38.27,45.39
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:28:00 AM,683121,38.28,45.39
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:29:00 AM,683122,38.29,45.41
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:30:00 AM,683123,38.30,45.42
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:26:00 AM,683119,38.27,45.41
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:27:00 AM,683120,38.27,45.39
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:28:00 AM,683121,38.28,45.39
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:29:00 AM,683122,38.29,45.41
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:30:00 AM,683123,38.30,45.42
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:31:00 AM,683124,38.31,45.40
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:32:00 AM,683125,38.31,45.37
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:33:00 AM,683126,38.31,45.35
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:34:00 AM,683127,38.33,45.29
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:35:00 AM,683128,38.34,45.24
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:36:00 AM,683129,38.35,45.16
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:37:00 AM,683130,38.35,45.09
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:38:00 AM,683131,38.37,45.07
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:39:00 AM,683132,38.37,45.04
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 07:40:00 AM,683133,38.37,45.07
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 07:26:00 AM,2673168,42.50,42.50
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 07:27:00 AM,2673169,42.50,42.50
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 07:28:00 AM,2673170,42.50,42.50
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 07:29:00 AM,2673171,42.50,42.50
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 07:30:00 AM,2673172,42.50,42.50
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 07:31:00 AM,2673173,42.50,42.50
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 07:32:00 AM,2673174,42.50,42.50
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 07:33:00 AM,2673175,42.50,42.50
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 07:34:00 AM,2673176,42.50,42.50
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 07:35:00 AM,2673177,42.50,42.50
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 07:36:00 AM,2673178,42.50,42.50
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 07:37:00 AM,2673179,42.50,42.50
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 07:38:00 AM,2673180,42.50,42.50
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 07:39:00 AM,2673181,42.50,42.50
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 07:40:00 AM,2673182,42.50,42.50
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 07:26:00 AM,3755140,42.31,38.84
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 07:27:00 AM,3755141,42.31,38.83
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 07:28:00 AM,3755142,42.31,38.91
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 07:29:00 AM,3755143,42.31,38.98
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 07:30:00 AM,3755144,42.31,39.05
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 07:31:00 AM,3755145,42.30,39.01
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 07:32:00 AM,3755146,42.30,38.91
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 07:33:00 AM,3755147,42.30,38.87
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 07:34:00 AM,3755148,42.30,38.86
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 07:35:00 AM,3755149,42.29,38.90
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 07:36:00 AM,3755150,42.29,38.99
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 06:46:00 PM,3754380,49.23,44.54
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 07:37:00 AM,3755151,42.29,39.03
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 07:38:00 AM,3755152,42.29,39.22
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 07:39:00 AM,3755153,42.28,39.24
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 06:47:00 PM,3754381,49.22,44.52
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 06:48:00 PM,3754382,49.20,44.50
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 07:40:00 AM,3755154,42.28,39.30
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 06:49:00 PM,3754383,49.19,44.46
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 06:50:00 PM,3754384,49.18,44.51
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 06:51:00 PM,3754385,49.16,44.53
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 06:52:00 PM,3754386,49.15,44.40
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 06:53:00 PM,3754387,49.14,44.31
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 06:54:00 PM,3754388,49.11,44.25
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 06:55:00 PM,3754389,49.11,44.24
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 06:56:00 PM,3754390,49.10,44.20
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 07:26:00 AM,3784640,40.45,38.99
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 07:27:00 AM,3784641,40.47,38.99
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 07:28:00 AM,3784642,40.49,39.00
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 06:57:00 PM,3754391,49.08,44.22
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 06:58:00 PM,3754392,49.07,44.27
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 06:59:00 PM,3754393,49.05,44.27
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 07:00:00 PM,3754394,49.03,44.28
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 08:16:00 PM,2778178,47.76,44.34
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 08:17:00 PM,2778179,47.74,44.34
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 08:18:00 PM,2778180,47.73,44.36
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 08:19:00 PM,2778181,47.72,44.34
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 08:06:00 PM,3817882,45.37,45.37
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 08:07:00 PM,3817883,45.37,45.37
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 07:29:00 AM,3784643,40.51,39.00
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 07:30:00 AM,3784644,40.53,39.03
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 07:31:00 AM,3784645,40.53,39.04
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 07:28:00 AM,3755142,42.31,38.91
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 07:34:00 AM,3730145,40.58,46.07
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 07:35:00 AM,3730146,40.59,46.05
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 07:36:00 AM,3730147,40.62,46.09
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 07:37:00 AM,3730148,40.63,46.14
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 07:38:00 AM,3730149,40.65,46.23
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 07:39:00 AM,3730150,40.68,46.31
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 07:40:00 AM,3730151,40.71,46.35
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 07:26:00 AM,3753700,43.21,42.14
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 07:27:00 AM,3753701,43.21,42.21
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 07:28:00 AM,3753702,43.21,42.21
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 07:29:00 AM,3753703,43.21,42.27
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 07:30:00 AM,3753704,43.21,42.24
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 07:31:00 AM,3753705,43.21,42.09
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 07:32:00 AM,3753706,43.21,42.06
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 07:33:00 AM,3753707,43.21,42.16
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 07:34:00 AM,3753708,43.21,42.15
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 07:35:00 AM,3753709,43.21,42.35
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 07:36:00 AM,3753710,43.22,42.33
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 07:37:00 AM,3753711,43.22,42.20
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 07:38:00 AM,3753712,43.23,42.08
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 07:39:00 AM,3753713,43.23,42.07
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 07:40:00 AM,3753714,43.23,42.21
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 07:26:00 AM,3823115,41.41,41.96
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 07:27:00 AM,3823116,41.41,41.95
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 07:28:00 AM,3823117,41.42,41.95
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 07:29:00 AM,3823118,41.42,41.96
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 07:30:00 AM,3823119,41.42,41.98
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 07:31:00 AM,3823120,41.43,41.96
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 07:32:00 AM,3823121,41.43,41.96
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 07:33:00 AM,3823122,41.44,41.93
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 07:34:00 AM,3823123,41.45,41.90
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 07:35:00 AM,3823124,41.45,41.90
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 07:36:00 AM,3823125,41.47,41.94
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 07:37:00 AM,3823126,41.47,41.96
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 07:38:00 AM,3823127,41.48,41.95
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 07:39:00 AM,3823128,41.50,41.95
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 07:40:00 AM,3823129,41.51,41.92
MagnoliaBridge,POINT (-122.387341 47.633454),02/24/2020 07:26:00 AM,3783200,42.30,42.39
MagnoliaBridge,POINT (-122.387341 47.633454),02/24/2020 07:27:00 AM,3783201,42.30,42.37
MagnoliaBridge,POINT (-122.387341 47.633454),02/24/2020 07:28:00 AM,3783202,42.31,42.30
MagnoliaBridge,POINT (-122.387341 47.633454),02/24/2020 07:29:00 AM,3783203,42.33,42.29
MagnoliaBridge,POINT (-122.387341 47.633454),02/24/2020 07:30:00 AM,3783204,42.33,42.23
MagnoliaBridge,POINT (-122.387341 47.633454),02/24/2020 07:31:00 AM,3783205,42.34,42.17
MagnoliaBridge,POINT (-122.387341 47.633454),02/24/2020 07:32:00 AM,3783206,42.34,42.16
MagnoliaBridge,POINT (-122.387341 47.633454),02/24/2020 07:33:00 AM,3783207,42.34,42.18
MagnoliaBridge,POINT (-122.387341 47.633454),02/24/2020 07:34:00 AM,3783208,42.34,42.16
MagnoliaBridge,POINT (-122.387341 47.633454),02/24/2020 07:35:00 AM,3783209,42.36,42.17
MagnoliaBridge,POINT (-122.387341 47.633454),02/24/2020 07:36:00 AM,3783210,42.37,42.18
MagnoliaBridge,POINT (-122.387341 47.633454),02/24/2020 07:37:00 AM,3783211,42.38,42.18
MagnoliaBridge,POINT (-122.387341 47.633454),02/24/2020 07:38:00 AM,3783212,42.41,42.16
MagnoliaBridge,POINT (-122.387341 47.633454),02/24/2020 07:39:00 AM,3783213,42.42,42.17
MagnoliaBridge,POINT (-122.387341 47.633454),02/24/2020 07:40:00 AM,3783214,42.43,42.21
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 07:36:00 AM,3817132,40.57,40.57
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 07:37:00 AM,3817133,40.60,40.60
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 07:38:00 AM,3817134,40.61,40.61
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 07:39:00 AM,3817135,40.63,40.63
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 07:40:00 AM,3817136,40.66,40.66
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 07:41:00 AM,3817137,40.69,40.69
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 07:42:00 AM,3817138,40.72,40.72
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 07:43:00 AM,3817139,40.75,40.75
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 07:44:00 AM,3817140,40.78,40.78
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 07:45:00 AM,3817141,40.82,40.82
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 07:46:00 AM,3817142,40.85,40.85
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 07:47:00 AM,3817143,40.88,40.88
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 07:48:00 AM,3817144,40.92,40.92
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 07:49:00 AM,3817145,40.94,40.94
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 07:50:00 AM,3817146,40.98,40.98
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 05:56:00 PM,682309,33.05,37.76
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 05:57:00 PM,682310,33.04,37.71
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 05:58:00 PM,682311,33.05,37.75
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 05:59:00 PM,682312,33.04,37.76
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 06:00:00 PM,682313,33.04,37.76
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 06:01:00 PM,682314,33.03,37.75
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 06:02:00 PM,682315,33.03,37.74
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 06:03:00 PM,682316,33.03,37.77
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 06:04:00 PM,682317,33.03,37.84
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 06:05:00 PM,682318,33.02,37.86
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 06:06:00 PM,682319,33.02,37.85
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 06:07:00 PM,682320,33.03,37.84
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 06:08:00 PM,682321,33.02,37.86
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 06:09:00 PM,682322,33.03,37.92
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 06:10:00 PM,682323,33.03,37.94
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 05:56:00 PM,3823745,51.19,45.77
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 05:57:00 PM,3823746,51.15,45.68
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 05:58:00 PM,3823747,51.12,45.63
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 05:59:00 PM,3823748,51.09,45.60
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 06:00:00 PM,3823749,51.06,45.58
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 06:01:00 PM,3823750,51.04,45.58
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 06:02:00 PM,3823751,51.01,45.57
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 06:03:00 PM,3823752,50.98,45.56
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 06:04:00 PM,3823753,50.95,45.57
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 06:05:00 PM,3823754,50.93,45.61
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 06:06:00 PM,3823755,50.90,45.63
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 06:07:00 PM,3823756,50.88,45.68
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 06:08:00 PM,3823757,50.84,45.72
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 06:09:00 PM,3823758,50.82,45.74
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 06:10:00 PM,3823759,50.79,45.75
MagnoliaBridge,POINT (-122.387341 47.633454),02/24/2020 05:56:00 PM,3783830,51.21,45.73
MagnoliaBridge,POINT (-122.387341 47.633454),02/24/2020 05:57:00 PM,3783831,51.17,45.73
MagnoliaBridge,POINT (-122.387341 47.633454),02/24/2020 05:58:00 PM,3783832,51.13,45.73
MagnoliaBridge,POINT (-122.387341 47.633454),02/24/2020 05:59:00 PM,3783833,51.09,45.73
MagnoliaBridge,POINT (-122.387341 47.633454),02/24/2020 06:00:00 PM,3783834,51.06,45.70
MagnoliaBridge,POINT (-122.387341 47.633454),02/24/2020 06:01:00 PM,3783835,51.02,45.69
MagnoliaBridge,POINT (-122.387341 47.633454),02/24/2020 06:02:00 PM,3783836,50.99,45.68
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 01:07:00 AM,3729758,41.63,43.88
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 01:08:00 AM,3729759,41.61,43.95
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 01:09:00 AM,3729760,41.59,43.96
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 01:10:00 AM,3729761,41.58,43.97
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 01:11:00 AM,3729762,41.56,43.95
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 01:12:00 AM,3729763,41.54,43.96
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 01:13:00 AM,3729764,41.53,43.93
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 01:14:00 AM,3729765,41.51,43.96
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 01:15:00 AM,3729766,41.50,44.03
